date,opt_type,contract_symbol,strike,source,entry_frame,entry_price,exit_frame,exit_price,payoff_per_share,contracts,cost_dollars,pnl_dollars,profitable,note
2025-03-07,C,TSLA250307C00262500,262.5,REAL,9:40–9:45 AM,5.086,1:45–1:52 PM,2.4886,-2.5974,1,508.6,-259.74,False,
2025-03-14,C,TSLA250314C00247500,247.5,REAL,9:40–9:45 AM,3.308,1:45–1:52 PM,1.9429,-1.3651,1,330.8,-136.51,False,
2025-03-21,C,TSLA250321C00237500,237.5,REAL,9:40–9:45 AM,5.796,1:45–1:52 PM,9.8114,4.0154,1,579.6,401.54,True,
2025-03-28,C,TSLA250328C00275000,275.0,REAL,9:40–9:45 AM,3.036,1:45–1:52 PM,0.0529,-2.9831,1,303.6,-298.31,False,
2025-04-04,C,TSLA250404C00260000,260.0,REAL,9:40–9:45 AM,1.666,1:45–1:52 PM,0.0467,-1.6193,1,166.6,-161.93,False,
2025-04-11,C,TSLA250411C00252500,252.5,REAL,9:40–9:45 AM,6.16,1:45–1:52 PM,1.3357,-4.8243,1,616.0,-482.43,False,
2025-04-18,C,TSLA250417C00242500,242.5,REAL,9:40–9:45 AM,2.698,1:45–1:52 PM,0.7343,-1.9637,1,269.8,-196.37,False,Fri closed → Thu expiry
2025-04-25,C,TSLA250425C00262500,262.5,REAL,9:40–9:45 AM,3.99,1:45–1:52 PM,20.214,16.224,1,399.0,1622.4,True,
2025-05-02,C,TSLA250502C00287500,287.5,REAL,9:40–9:45 AM,2.246,1:45–1:52 PM,6.4871,4.2411,1,224.6,424.11,True,
2025-05-09,C,TSLA250509C00292500,292.5,REAL,9:40–9:45 AM,7.618,1:45–1:52 PM,7.6986,0.0806,1,761.8,8.06,True,
2025-05-16,C,TSLA250516C00347500,347.5,REAL,9:40–9:45 AM,4.292,1:45–1:52 PM,1.6814,-2.6106,1,429.2,-261.06,False,
2025-05-23,C,TSLA250523C00335000,335.0,REAL,9:40–9:45 AM,5.05,1:45–1:52 PM,6.9957,1.9457,1,505.0,194.57,True,
2025-05-30,C,TSLA250530C00357500,357.5,REAL,9:40–9:45 AM,2.896,1:45–1:52 PM,0.2014,-2.6946,1,289.6,-269.46,False,
2025-06-06,C,TSLA250606C00295000,295.0,REAL,9:40–9:45 AM,7.49,1:45–1:52 PM,6.2486,-1.2414,1,749.0,-124.14,False,
2025-06-13,C,TSLA250613C00315000,315.0,REAL,9:40–9:45 AM,4.746,1:45–1:52 PM,16.4183,11.6723,1,474.6,1167.23,True,
2025-06-20,C,TSLA250620C00327500,327.5,REAL,9:40–9:45 AM,2.916,1:45–1:52 PM,0.1386,-2.7774,1,291.6,-277.74,False,
2025-06-27,C,TSLA250627C00322500,322.5,REAL,9:40–9:45 AM,3.386,1:45–1:52 PM,1.5014,-1.8846,1,338.6,-188.46,False,
2025-07-04,C,TSLA250703C00317500,317.5,REAL,9:40–9:45 AM,,1:45–1:52 PM,,,,,,,no usable price in entry/exit frame
2025-07-11,C,TSLA250711C00307500,307.5,REAL,9:40–9:45 AM,2.176,1:45–1:52 PM,3.2429,1.0669,1,217.6,106.69,True,
2025-07-18,C,TSLA250718C00322500,322.5,REAL,9:40–9:45 AM,3.354,1:45–1:52 PM,5.1333,1.7793,1,335.4,177.93,True,
2025-07-25,C,TSLA250725C00310000,310.0,REAL,9:40–9:45 AM,3.158,1:45–1:52 PM,7.7114,4.5534,1,315.8,455.34,True,
2025-08-01,C,TSLA250801C00307500,307.5,REAL,9:40–9:45 AM,1.186,1:45–1:52 PM,0.29,-0.896,1,118.6,-89.6,False,
2025-08-08,C,TSLA250808C00322500,322.5,REAL,9:40–9:45 AM,6.734,1:45–1:52 PM,7.118,0.384,1,673.4,38.4,True,
2025-08-15,C,TSLA250815C00337500,337.5,REAL,9:40–9:45 AM,1.586,1:45–1:52 PM,0.07,-1.516,1,158.6,-151.6,False,
2025-08-22,C,TSLA250822C00317500,317.5,REAL,9:40–9:45 AM,7.786,1:45–1:52 PM,20.8,13.014,1,778.6,1301.4,True,
2025-08-29,C,TSLA250829C00347500,347.5,REAL,9:40–9:45 AM,1.99,1:45–1:52 PM,0.012,-1.978,1,199.0,-197.8,False,
2025-09-05,C,TSLA250905C00350000,350.0,REAL,9:40–9:45 AM,4.492,1:45–1:52 PM,1.65,-2.842,1,449.2,-284.2,False,
2025-09-12,C,TSLA250912C00372500,372.5,REAL,9:40–9:45 AM,7.348,1:45–1:52 PM,21.832,14.484,1,734.8,1448.4,True,
2025-09-19,C,TSLA250919C00425000,425.0,REAL,9:40–9:45 AM,5.02,1:45–1:52 PM,0.8786,-4.1414,1,502.0,-414.14,False,
2025-09-26,C,TSLA250926C00427500,427.5,REAL,9:40–9:45 AM,4.548,1:45–1:52 PM,5.95,1.402,1,454.8,140.2,True,
2025-10-03,C,TSLA251003C00442500,442.5,REAL,9:40–9:45 AM,3.062,1:45–1:52 PM,0.0157,-3.0463,1,306.2,-304.63,False,
2025-10-10,C,TSLA251010C00437500,437.5,REAL,9:40–9:45 AM,4.466,1:45–1:52 PM,0.025,-4.441,1,446.6,-444.1,False,
2025-10-17,C,TSLA251017C00425000,425.0,REAL,9:40–9:45 AM,5.898,1:45–1:52 PM,12.7017,6.8037,1,589.8,680.37,True,
2025-10-24,C,TSLA251024C00447500,447.5,REAL,9:40–9:45 AM,2.532,1:45–1:52 PM,0.0886,-2.4434,1,253.2,-244.34,False,
2025-10-31,C,TSLA251031C00447500,447.5,REAL,9:40–9:45 AM,4.704,1:45–1:52 PM,2.3043,-2.3997,1,470.4,-239.97,False,
2025-11-07,C,TSLA251107C00435000,435.0,REAL,9:40–9:45 AM,3.64,1:45–1:52 PM,0.6514,-2.9886,1,364.0,-298.86,False,
2025-11-14,C,TSLA251114C00390000,390.0,REAL,9:40–9:45 AM,6.212,1:45–1:52 PM,15.8675,9.6555,1,621.2,965.55,True,
2025-11-21,C,TSLA251121C00400000,400.0,REAL,9:40–9:45 AM,4.966,1:45–1:52 PM,2.5629,-2.4031,1,496.6,-240.31,False,
2025-11-28,C,TSLA251128C00430000,430.0,REAL,9:40–9:45 AM,,1:45–1:52 PM,,,,,,,no usable price in entry/exit frame
2025-12-05,C,TSLA251205C00455000,455.0,REAL,9:40–9:45 AM,3.398,1:45–1:52 PM,1.1029,-2.2951,1,339.8,-229.51,False,
2025-12-12,C,TSLA251212C00452500,452.5,REAL,9:40–9:45 AM,7.31,1:45–1:52 PM,3.5743,-3.7357,1,731.0,-373.57,False,
2025-12-19,C,TSLA251219C00487500,487.5,REAL,9:40–9:45 AM,2.644,1:45–1:52 PM,0.38,-2.264,1,264.4,-226.4,False,
2025-12-26,C,TSLA251226C00487500,487.5,REAL,9:40–9:45 AM,1.58,1:45–1:52 PM,0.0457,-1.5343,1,158.0,-153.43,False,
2026-01-02,C,TSLA260102C00457500,457.5,REAL,9:40–9:45 AM,1.012,1:45–1:52 PM,0.01,-1.002,1,101.2,-100.2,False,
2026-01-09,C,TSLA260109C00432500,432.5,REAL,9:40–9:45 AM,4.49,1:45–1:52 PM,15.0,10.51,1,449.0,1051.0,True,
2026-01-16,C,TSLA260116C00442500,442.5,REAL,9:40–9:45 AM,4.972,1:45–1:52 PM,0.3471,-4.6249,1,497.2,-462.49,False,
2026-01-23,C,TSLA260123C00447500,447.5,REAL,9:40–9:45 AM,2.036,1:45–1:52 PM,0.7229,-1.3131,1,203.6,-131.31,False,
2026-01-30,C,TSLA260130C00430000,430.0,REAL,9:40–9:45 AM,1.98,1:45–1:52 PM,4.6143,2.6343,1,198.0,263.43,True,
2026-02-06,C,TSLA260206C00400000,400.0,REAL,9:40–9:45 AM,5.676,1:45–1:52 PM,12.6771,7.0011,1,567.6,700.11,True,
2026-02-13,C,TSLA260213C00415000,415.0,REAL,9:40–9:45 AM,2.548,1:45–1:52 PM,8.6929,6.1449,1,254.8,614.49,True,
2026-02-20,C,TSLA260220C00407500,407.5,REAL,9:40–9:45 AM,4.16,1:45–1:52 PM,5.5357,1.3757,1,416.0,137.57,True,
2026-02-27,C,TSLA260227C00402500,402.5,REAL,9:40–9:45 AM,3.242,1:45–1:52 PM,0.3243,-2.9177,1,324.2,-291.77,False,
2026-03-06,C,TSLA260306C00397500,397.5,REAL,9:40–9:45 AM,2.49,1:45–1:52 PM,2.67,0.18,1,249.0,18.0,True,
2026-03-13,C,TSLA260313C00397500,397.5,REAL,9:40–9:45 AM,2.916,1:45–1:52 PM,0.2514,-2.6646,1,291.6,-266.46,False,
2026-03-20,C,TSLA260320C00377500,377.5,REAL,9:40–9:45 AM,2.012,1:45–1:52 PM,0.0586,-1.9534,1,201.2,-195.34,False,
2026-03-27,C,TSLA260327C00370000,370.0,REAL,9:40–9:45 AM,0.97,1:45–1:52 PM,0.0217,-0.9483,2,194.0,-189.67,False,
2026-04-03,C,TSLA260402C00365000,365.0,REAL,9:40–9:45 AM,4.544,1:45–1:52 PM,0.3229,-4.2211,1,454.4,-422.11,False,Fri closed → Thu expiry
2026-04-10,C,TSLA260410C00347500,347.5,REAL,9:40–9:45 AM,2.572,1:45–1:52 PM,0.1957,-2.3763,1,257.2,-237.63,False,
2026-04-17,C,TSLA260417C00395000,395.0,REAL,9:40–9:45 AM,3.31,1:45–1:52 PM,6.9371,3.6271,1,331.0,362.71,True,
2026-04-24,C,TSLA260424C00375000,375.0,REAL,9:40–9:45 AM,5.758,1:45–1:52 PM,1.79,-3.968,1,575.8,-396.8,False,
2026-05-01,C,TSLA260501C00385000,385.0,REAL,9:40–9:45 AM,1.832,1:45–1:52 PM,11.9183,10.0863,1,183.2,1008.63,True,
2026-05-08,C,TSLA260508C00420000,420.0,REAL,9:40–9:45 AM,3.862,1:45–1:52 PM,7.29,3.428,1,386.2,342.8,True,
2026-05-15,C,TSLA260515C00432500,432.5,REAL,9:40–9:45 AM,2.342,1:45–1:52 PM,0.3829,-1.9591,1,234.2,-195.91,False,
2026-05-22,C,TSLA260522C00425000,425.0,REAL,9:40–9:45 AM,2.434,1:45–1:52 PM,5.4143,2.9803,1,243.4,298.03,True,
2026-05-29,C,TSLA260529C00437500,437.5,REAL,9:40–9:45 AM,4.466,1:45–1:52 PM,1.7729,-2.6931,1,446.6,-269.31,False,
2026-06-05,C,TSLA260605C00422500,422.5,REAL,9:40–9:45 AM,1.302,1:45–1:52 PM,0.018,-1.284,1,130.2,-128.4,False,
2026-06-12,C,TSLA260612C00400000,400.0,REAL,9:40–9:45 AM,5.332,1:45–1:52 PM,3.53,-1.802,1,533.2,-180.2,False,
2026-06-19,C,TSLA260618C00397500,397.5,REAL,9:40–9:45 AM,1.124,1:45–1:52 PM,1.1257,0.0017,1,112.4,0.17,True,Fri closed → Thu expiry
2026-06-26,C,TSLA260626C00370000,370.0,REAL,9:40–9:45 AM,4.54,1:45–1:52 PM,15.85,11.31,1,454.0,1131.0,True,
2026-07-03,C,TSLA260702C00427500,427.5,REAL,9:40–9:45 AM,0.906,1:45–1:52 PM,0.01,-0.896,2,181.2,-179.2,False,Fri closed → Thu expiry
2024-07-12,C,AMZN240712C00195000,195.0,REAL,10:50–10:58 AM,0.7475,11:45 AM–12:08 PM,0.5152,-0.2323,2,149.5,-46.46,False,
2024-07-19,C,AMZN240719C00180000,180.0,REAL,10:50–10:58 AM,3.9675,11:45 AM–12:08 PM,3.6618,-0.3057,1,396.75,-30.57,False,
2024-07-26,C,AMZN240726C00180000,180.0,REAL,10:50–10:58 AM,1.6,11:45 AM–12:08 PM,2.2945,0.6945,1,160.0,69.45,True,
2024-08-02,C,AMZN240802C00165000,165.0,REAL,10:50–10:58 AM,1.115,11:45 AM–12:08 PM,3.1565,2.0415,1,111.5,204.15,True,
2024-08-09,C,AMZN240809C00165000,165.0,REAL,10:50–10:58 AM,2.3288,11:45 AM–12:08 PM,2.3933,0.0646,1,232.88,6.46,True,
2024-08-16,C,AMZN240816C00175000,175.0,REAL,10:50–10:58 AM,2.9471,11:45 AM–12:08 PM,2.9787,0.0316,1,294.71,3.16,True,
2024-08-23,C,AMZN240823C00180000,180.0,REAL,10:50–10:58 AM,0.0612,11:45 AM–12:08 PM,0.0313,-0.0299,17,104.12,-50.91,False,
2024-08-30,C,AMZN240830C00175000,175.0,REAL,10:50–10:58 AM,0.415,11:45 AM–12:08 PM,0.7583,0.3433,3,124.5,102.98,True,
2024-09-06,C,AMZN240906C00180000,180.0,REAL,10:50–10:58 AM,0.0237,11:45 AM–12:08 PM,0.011,-0.0127,43,102.12,-54.82,False,
2024-09-13,C,AMZN240913C00185000,185.0,REAL,10:50–10:58 AM,2.4288,11:45 AM–12:08 PM,2.6114,0.1827,1,242.88,18.27,True,
2024-09-20,C,AMZN240920C00190000,190.0,REAL,10:50–10:58 AM,0.1962,11:45 AM–12:08 PM,0.2722,0.0759,6,117.75,45.55,True,
2024-09-27,C,AMZN240927C00190000,190.0,REAL,10:50–10:58 AM,0.5112,11:45 AM–12:08 PM,0.0965,-0.4147,2,102.25,-82.95,False,
2024-10-04,C,AMZN241004C00185000,185.0,REAL,10:50–10:58 AM,0.6663,11:45 AM–12:08 PM,0.4235,-0.2428,2,133.25,-48.55,False,
2024-10-11,C,AMZN241011C00185000,185.0,REAL,10:50–10:58 AM,4.18,11:45 AM–12:08 PM,3.8578,-0.3222,1,418.0,-32.22,False,
2024-10-18,C,AMZN241018C00185000,185.0,REAL,10:50–10:58 AM,3.4125,11:45 AM–12:08 PM,4.3389,0.9264,1,341.25,92.64,True,
2024-10-25,C,AMZN241025C00190000,190.0,REAL,10:50–10:58 AM,0.3837,11:45 AM–12:08 PM,0.2478,-0.1359,3,115.12,-40.78,False,
2024-11-01,C,AMZN241101C00200000,200.0,REAL,10:50–10:58 AM,0.795,11:45 AM–12:08 PM,0.4757,-0.3193,2,159.0,-63.87,False,
2024-11-08,C,AMZN241108C00210000,210.0,REAL,10:50–10:58 AM,0.2962,11:45 AM–12:08 PM,0.3857,0.0894,4,118.5,35.76,True,
2024-11-15,C,AMZN241115C00207500,207.5,REAL,10:50–10:58 AM,0.2313,11:45 AM–12:08 PM,0.0391,-0.1922,5,115.63,-96.08,False,
2024-11-22,C,AMZN241122C00200000,200.0,REAL,10:50–10:58 AM,0.3425,11:45 AM–12:08 PM,0.1174,-0.2251,3,102.75,-67.53,False,
2024-11-29,C,AMZN241129C00205000,205.0,REAL,10:50–10:58 AM,0.9362,11:45 AM–12:08 PM,1.5474,0.6111,2,187.25,122.23,True,
2024-12-06,C,AMZN241206C00220000,220.0,REAL,10:50–10:58 AM,4.31,11:45 AM–12:08 PM,5.0343,0.7243,1,431.0,72.43,True,
2024-12-13,C,AMZN241213C00230000,230.0,REAL,10:50–10:58 AM,0.1014,11:45 AM–12:08 PM,0.0573,-0.0442,10,101.43,-44.16,False,
2024-12-20,C,AMZN241220C00220000,220.0,REAL,10:50–10:58 AM,3.2671,11:45 AM–12:08 PM,5.5465,2.2794,1,326.71,227.94,True,
2024-12-27,C,AMZN241227C00225000,225.0,REAL,10:50–10:58 AM,0.0938,11:45 AM–12:08 PM,0.0563,-0.0374,11,103.13,-41.18,False,
2025-01-03,C,AMZN250103C00222500,222.5,REAL,10:50–10:58 AM,0.9438,11:45 AM–12:08 PM,2.2117,1.268,2,188.75,253.6,True,
2025-01-10,C,AMZN250110C00220000,220.0,REAL,10:50–10:58 AM,0.4612,11:45 AM–12:08 PM,0.1426,-0.3186,3,138.37,-95.59,False,
2025-01-17,C,AMZN250117C00225000,225.0,REAL,10:50–10:58 AM,0.305,11:45 AM–12:08 PM,0.3787,0.0737,4,122.0,29.48,True,
2025-01-24,C,AMZN250124C00235000,235.0,REAL,10:50–10:58 AM,0.39,11:45 AM–12:08 PM,0.3304,-0.0596,3,117.0,-17.87,False,
2025-01-31,C,AMZN250131C00237500,237.5,REAL,10:50–10:58 AM,1.7938,11:45 AM–12:08 PM,2.0991,0.3054,1,179.38,30.54,True,
2025-02-07,C,AMZN250207C00232500,232.5,REAL,10:50–10:58 AM,0.64,11:45 AM–12:08 PM,0.1568,-0.4832,2,128.0,-96.64,False,
2025-02-14,C,AMZN250214C00230000,230.0,REAL,10:50–10:58 AM,0.2212,11:45 AM–12:08 PM,0.17,-0.0513,5,110.62,-25.63,False,
2025-02-21,C,AMZN250221C00222500,222.5,REAL,10:50–10:58 AM,0.07,11:45 AM–12:08 PM,0.0461,-0.0239,15,105.0,-35.87,False,
2025-02-28,C,AMZN250228C00207500,207.5,REAL,10:50–10:58 AM,2.875,11:45 AM–12:08 PM,2.3277,-0.5473,1,287.5,-54.73,False,
2025-03-07,C,AMZN250307C00200000,200.0,REAL,10:50–10:58 AM,0.5925,11:45 AM–12:08 PM,0.1239,-0.4686,2,118.5,-93.72,False,
2025-03-14,C,AMZN250314C00195000,195.0,REAL,10:50–10:58 AM,2.33,11:45 AM–12:08 PM,2.7321,0.4021,1,233.0,40.21,True,
2025-03-21,C,AMZN250321C00195000,195.0,REAL,10:50–10:58 AM,0.5638,11:45 AM–12:08 PM,0.4487,-0.1151,2,112.75,-23.01,False,
2025-03-28,C,AMZN250328C00200000,200.0,REAL,10:50–10:58 AM,0.0375,11:45 AM–12:08 PM,0.0242,-0.0133,27,101.25,-35.88,False,
2025-04-04,C,AMZN250404C00165000,165.0,REAL,10:50–10:58 AM,6.5,11:45 AM–12:08 PM,11.4,4.9,1,650.0,490.0,True,
2025-04-11,C,AMZN250411C00180000,180.0,REAL,10:50–10:58 AM,1.895,11:45 AM–12:08 PM,1.9413,0.0463,1,189.5,4.63,True,
2025-04-18,C,AMZN250417C00175000,175.0,REAL,10:50–10:58 AM,0.3987,11:45 AM–12:08 PM,0.44,0.0413,3,119.62,12.38,True,Fri closed → Thu expiry
2025-04-25,C,AMZN250425C00185000,185.0,REAL,10:50–10:58 AM,2.1875,11:45 AM–12:08 PM,1.9309,-0.2566,1,218.75,-25.66,False,
2025-05-02,C,AMZN250502C00190000,190.0,REAL,10:50–10:58 AM,0.7663,11:45 AM–12:08 PM,1.1939,0.4277,2,153.25,85.53,True,
2025-05-09,C,AMZN250509C00195000,195.0,REAL,10:50–10:58 AM,0.1188,11:45 AM–12:08 PM,0.1222,0.0034,9,106.88,3.08,True,
2025-05-16,C,AMZN250516C00205000,205.0,REAL,10:50–10:58 AM,0.9125,11:45 AM–12:08 PM,0.7226,-0.1899,2,182.5,-37.98,False,
2025-05-23,C,AMZN250523C00200000,200.0,REAL,10:50–10:58 AM,1.27,11:45 AM–12:08 PM,1.5709,0.3009,1,127.0,30.09,True,
2025-05-30,C,AMZN250530C00205000,205.0,REAL,10:50–10:58 AM,0.54,11:45 AM–12:08 PM,0.3683,-0.1717,2,108.0,-34.35,False,
2025-06-06,C,AMZN250606C00212500,212.5,REAL,10:50–10:58 AM,0.5812,11:45 AM–12:08 PM,0.397,-0.1843,2,116.25,-36.86,False,
2025-06-13,C,AMZN250613C00210000,210.0,REAL,10:50–10:58 AM,1.72,11:45 AM–12:08 PM,3.2335,1.5135,1,172.0,151.35,True,
2025-06-20,C,AMZN250620C00215000,215.0,REAL,10:50–10:58 AM,0.0488,11:45 AM–12:08 PM,0.0333,-0.0154,21,102.38,-32.38,False,
2025-06-27,C,AMZN250627C00220000,220.0,REAL,10:50–10:58 AM,0.4037,11:45 AM–12:08 PM,0.4743,0.0706,3,121.12,21.18,True,
2025-07-04,C,AMZN250703C00222500,222.5,REAL,10:50–10:58 AM,0.4775,11:45 AM–12:08 PM,0.983,0.5055,3,143.25,151.66,True,Fri closed → Thu expiry
2025-07-11,C,AMZN250711C00225000,225.0,REAL,10:50–10:58 AM,0.36,11:45 AM–12:08 PM,0.9622,0.6022,3,108.0,180.65,True,
2025-07-18,C,AMZN250718C00225000,225.0,REAL,10:50–10:58 AM,0.1763,11:45 AM–12:08 PM,0.5809,0.4046,6,105.75,242.77,True,
2025-07-25,C,AMZN250725C00232500,232.5,REAL,10:50–10:58 AM,0.3113,11:45 AM–12:08 PM,0.3713,0.0601,4,124.5,24.02,True,
2025-08-01,C,AMZN250801C00217500,217.5,REAL,10:50–10:58 AM,1.1863,11:45 AM–12:08 PM,0.5622,-0.6241,1,118.63,-62.41,False,
2025-08-08,C,AMZN250808C00222500,222.5,REAL,10:50–10:58 AM,0.8862,11:45 AM–12:08 PM,0.7822,-0.1041,2,177.25,-20.82,False,
2025-08-15,C,AMZN250815C00232500,232.5,REAL,10:50–10:58 AM,0.3325,11:45 AM–12:08 PM,0.1,-0.2325,4,133.0,-93.0,False,
2025-08-22,C,AMZN250822C00222500,222.5,REAL,10:50–10:58 AM,4.09,11:45 AM–12:08 PM,4.6518,0.5618,1,409.0,56.18,True,
2025-08-29,C,AMZN250829C00230000,230.0,REAL,10:50–10:58 AM,0.2775,11:45 AM–12:08 PM,0.167,-0.1105,4,111.0,-44.22,False,
2025-09-05,C,AMZN250905C00235000,235.0,REAL,10:50–10:58 AM,0.2887,11:45 AM–12:08 PM,0.2196,-0.0692,4,115.5,-27.67,False,
2025-09-12,C,AMZN250912C00232500,232.5,REAL,10:50–10:58 AM,0.125,11:45 AM–12:08 PM,0.03,-0.095,8,100.0,-76.0,False,
2025-09-19,C,AMZN250919C00232500,232.5,REAL,10:50–10:58 AM,1.15,11:45 AM–12:08 PM,1.0213,-0.1287,1,115.0,-12.87,False,
2025-09-26,C,AMZN250926C00217500,217.5,REAL,10:50–10:58 AM,1.8325,11:45 AM–12:08 PM,1.9628,0.1303,1,183.25,13.03,True,
2025-10-03,C,AMZN251003C00222500,222.5,REAL,10:50–10:58 AM,0.935,11:45 AM–12:08 PM,0.7761,-0.1589,2,187.0,-31.78,False,
2025-10-10,C,AMZN251010C00227500,227.5,REAL,10:50–10:58 AM,0.58,11:45 AM–12:08 PM,0.0477,-0.5323,2,116.0,-106.45,False,
2025-10-17,C,AMZN251017C00212500,212.5,REAL,10:50–10:58 AM,1.1288,11:45 AM–12:08 PM,0.8078,-0.3209,1,112.88,-32.09,False,
2025-10-24,C,AMZN251024C00222500,222.5,REAL,10:50–10:58 AM,1.255,11:45 AM–12:08 PM,1.8826,0.6276,1,125.5,62.76,True,
2025-10-31,C,AMZN251031C00247500,247.5,REAL,10:50–10:58 AM,1.7363,11:45 AM–12:08 PM,1.6152,-0.121,1,173.63,-12.1,False,
2025-11-07,C,AMZN251107C00242500,242.5,REAL,10:50–10:58 AM,0.34,11:45 AM–12:08 PM,0.1227,-0.2173,3,102.0,-65.18,False,
